geo_code,time,value,type
BE,2009,5389.8504475,1000_T_of_dry_matter_(Net_trade)
BE,2010,5230.08479372152,1000_T_of_dry_matter_(Net_trade)
BE,2011,4636.5581926,1000_T_of_dry_matter_(Net_trade)
BE,2012,5026.5551711,1000_T_of_dry_matter_(Net_trade)
BE,2013,5811.5694526,1000_T_of_dry_matter_(Net_trade)
BE,2014,4554.6641711,1000_T_of_dry_matter_(Net_trade)
BE,2015,4783.17179547035,1000_T_of_dry_matter_(Net_trade)
BG,2009,1979.1183889,1000_T_of_dry_matter_(Net_trade)
BG,2010,2486.8433383,1000_T_of_dry_matter_(Net_trade)
BG,2011,2554.9549728,1000_T_of_dry_matter_(Net_trade)
BG,2012,2706.6033979,1000_T_of_dry_matter_(Net_trade)
BG,2013,2806.0492937,1000_T_of_dry_matter_(Net_trade)
BG,2014,2627.22000649999,1000_T_of_dry_matter_(Net_trade)
BG,2015,2960.51133762004,1000_T_of_dry_matter_(Net_trade)
CZ,2009,3843.931651216,1000_T_of_dry_matter_(Net_trade)
CZ,2010,4004.7858275429,1000_T_of_dry_matter_(Net_trade)
CZ,2011,4166.7960037698,1000_T_of_dry_matter_(Net_trade)
CZ,2012,4478.1598568019,1000_T_of_dry_matter_(Net_trade)
CZ,2013,4792.176709634,1000_T_of_dry_matter_(Net_trade)
CZ,2014,5378.476778013,1000_T_of_dry_matter_(Net_trade)
CZ,2015,5966.273846292,1000_T_of_dry_matter_(Net_trade)
DK,2009,3748.83408729999,1000_T_of_dry_matter_(Net_trade)
DK,2010,4620.7380697,1000_T_of_dry_matter_(Net_trade)
DK,2011,4691.3375771,1000_T_of_dry_matter_(Net_trade)
DK,2012,5071.6924457,1000_T_of_dry_matter_(Net_trade)
DK,2013,5353.2080067,1000_T_of_dry_matter_(Net_trade)
DK,2014,5145.82193329999,1000_T_of_dry_matter_(Net_trade)
DK,2015,5728.20907759349,1000_T_of_dry_matter_(Net_trade)
DE,2009,22380.800683072,1000_T_of_dry_matter_(Net_trade)
DE,2010,24574.0363139307,1000_T_of_dry_matter_(Net_trade)
DE,2011,31000.2719446894,1000_T_of_dry_matter_(Net_trade)
DE,2012,28543.1240706928,1000_T_of_dry_matter_(Net_trade)
DE,2013,43162.0521964962,1000_T_of_dry_matter_(Net_trade)
DE,2014,28532.4091585186,1000_T_of_dry_matter_(Net_trade)
DE,2015,26745.8421204412,1000_T_of_dry_matter_(Net_trade)
EE,2009,1988.56564789852,1000_T_of_dry_matter_(Net_trade)
EE,2010,2044.26238415126,1000_T_of_dry_matter_(Net_trade)
EE,2011,2099.959120404,1000_T_of_dry_matter_(Net_trade)
EE,2012,2193.642701015,1000_T_of_dry_matter_(Net_trade)
EE,2013,2287.326281626,1000_T_of_dry_matter_(Net_trade)
EE,2014,2315.7828380212,1000_T_of_dry_matter_(Net_trade)
EE,2015,2344.2393944164,1000_T_of_dry_matter_(Net_trade)
IE,2009,322.5291770712,1000_T_of_dry_matter_(Net_trade)
IE,2010,324.5833409387,1000_T_of_dry_matter_(Net_trade)
IE,2011,326.6375048062,1000_T_of_dry_matter_(Net_trade)
IE,2012,551.5380691258,1000_T_of_dry_matter_(Net_trade)
IE,2013,776.4958290804,1000_T_of_dry_matter_(Net_trade)
IE,2014,775.9153192202,1000_T_of_dry_matter_(Net_trade)
IE,2015,775.392004995,1000_T_of_dry_matter_(Net_trade)
EL,2009,756.8620673,1000_T_of_dry_matter_(Net_trade)
EL,2010,861.0554713,1000_T_of_dry_matter_(Net_trade)
EL,2011,1181.6337401,1000_T_of_dry_matter_(Net_trade)
EL,2012,1042.3117783,1000_T_of_dry_matter_(Net_trade)
EL,2013,856.2061651,1000_T_of_dry_matter_(Net_trade)
EL,2014,727.9656815,1000_T_of_dry_matter_(Net_trade)
EL,2015,874.503969659997,1000_T_of_dry_matter_(Net_trade)
ES,2009,8993.9480555,1000_T_of_dry_matter_(Net_trade)
ES,2010,9260.77096809999,1000_T_of_dry_matter_(Net_trade)
ES,2011,11815.4294429999,1000_T_of_dry_matter_(Net_trade)
ES,2012,10929.4751561,1000_T_of_dry_matter_(Net_trade)
ES,2013,10941.0006539999,1000_T_of_dry_matter_(Net_trade)
ES,2014,10470.4212381,1000_T_of_dry_matter_(Net_trade)
ES,2015,11310.6619208999,1000_T_of_dry_matter_(Net_trade)
FR,2009,18907.58852753,1000_T_of_dry_matter_(Net_trade)
FR,2010,18066.290213581,1000_T_of_dry_matter_(Net_trade)
FR,2011,17224.9918996319,1000_T_of_dry_matter_(Net_trade)
FR,2012,19336.69735932,1000_T_of_dry_matter_(Net_trade)
FR,2013,21448.402819008,1000_T_of_dry_matter_(Net_trade)
FR,2014,20075.4088994239,1000_T_of_dry_matter_(Net_trade)
FR,2015,18702.41497984,1000_T_of_dry_matter_(Net_trade)
HR,2009,1298.36698635945,1000_T_of_dry_matter_(Net_trade)
HR,2010,1298.36698635945,1000_T_of_dry_matter_(Net_trade)
HR,2011,1298.36698635945,1000_T_of_dry_matter_(Net_trade)
HR,2012,1298.36698635945,1000_T_of_dry_matter_(Net_trade)
HR,2013,971.764570886119,1000_T_of_dry_matter_(Net_trade)
HR,2014,1298.36698635945,1000_T_of_dry_matter_(Net_trade)
HR,2015,1624.9694018328,1000_T_of_dry_matter_(Net_trade)
IT,2009,5485.706862146,1000_T_of_dry_matter_(Net_trade)
IT,2010,5485.948751536,1000_T_of_dry_matter_(Net_trade)
IT,2011,5489.209640826,1000_T_of_dry_matter_(Net_trade)
IT,2012,9025.301956777,1000_T_of_dry_matter_(Net_trade)
IT,2013,12576.618272528,1000_T_of_dry_matter_(Net_trade)
IT,2014,16103.524588479,1000_T_of_dry_matter_(Net_trade)
IT,2015,19642.63590433,1000_T_of_dry_matter_(Net_trade)
CY,2009,30.967146395,1000_T_of_dry_matter_(Net_trade)
CY,2010,33.75506005635,1000_T_of_dry_matter_(Net_trade)
CY,2011,36.5429737177,1000_T_of_dry_matter_(Net_trade)
CY,2012,38.56934819032,1000_T_of_dry_matter_(Net_trade)
CY,2013,40.59572266294,1000_T_of_dry_matter_(Net_trade)
CY,2014,44.62750157047,1000_T_of_dry_matter_(Net_trade)
CY,2015,48.659280478,1000_T_of_dry_matter_(Net_trade)
LV,2009,4473.0400001,1000_T_of_dry_matter_(Net_trade)
LV,2010,4398.9800001,1000_T_of_dry_matter_(Net_trade)
LV,2011,4348.3800001,1000_T_of_dry_matter_(Net_trade)
LV,2012,4558.1400001,1000_T_of_dry_matter_(Net_trade)
LV,2013,6420.4163327,1000_T_of_dry_matter_(Net_trade)
LV,2014,7607.7418413,1000_T_of_dry_matter_(Net_trade)
LV,2015,7495.87418278038,1000_T_of_dry_matter_(Net_trade)
LT,2009,1560.4875509738,1000_T_of_dry_matter_(Net_trade)
LT,2010,1774.37607634816,1000_T_of_dry_matter_(Net_trade)
LT,2011,1988.26460172253,1000_T_of_dry_matter_(Net_trade)
LT,2012,2202.1531270969,1000_T_of_dry_matter_(Net_trade)
