geo_code,time,value,type
BE,2009,3923.85885067404,1000_T_of_dry_matter_(Net_trade)
BE,2010,3557.464323775301,1000_T_of_dry_matter_(Net_trade)
BE,2011,3847.3895453568043,1000_T_of_dry_matter_(Net_trade)
BE,2012,4029.1915633055933,1000_T_of_dry_matter_(Net_trade)
BE,2013,4548.504438224424,1000_T_of_dry_matter_(Net_trade)
BE,2014,4125.6403539834,1000_T_of_dry_matter_(Net_trade)
BE,2015,3921.5036786220994,1000_T_of_dry_matter_(Net_trade)
BG,2009,1009.4697640441799,1000_T_of_dry_matter_(Net_trade)
BG,2010,931.5586989153,1000_T_of_dry_matter_(Net_trade)
BG,2011,1096.4957178769623,1000_T_of_dry_matter_(Net_trade)
BG,2012,1142.77247947621,1000_T_of_dry_matter_(Net_trade)
BG,2013,1264.1260329224299,1000_T_of_dry_matter_(Net_trade)
BG,2014,1304.65904552348,1000_T_of_dry_matter_(Net_trade)
BG,2015,1478.41933033435,1000_T_of_dry_matter_(Net_trade)
CZ,2009,4397.2140478538695,1000_T_of_dry_matter_(Net_trade)
CZ,2010,5084.57945493298,1000_T_of_dry_matter_(Net_trade)
CZ,2011,5138.677787074521,1000_T_of_dry_matter_(Net_trade)
CZ,2012,4986.28464735193,1000_T_of_dry_matter_(Net_trade)
CZ,2013,4674.86647833251,1000_T_of_dry_matter_(Net_trade)
CZ,2014,4731.747063230041,1000_T_of_dry_matter_(Net_trade)
CZ,2015,5193.913359229509,1000_T_of_dry_matter_(Net_trade)
DK,2009,1711.65635478658,1000_T_of_dry_matter_(Net_trade)
DK,2010,1925.56305235046,1000_T_of_dry_matter_(Net_trade)
DK,2011,1640.64110063366,1000_T_of_dry_matter_(Net_trade)
DK,2012,1569.71034334217,1000_T_of_dry_matter_(Net_trade)
DK,2013,1849.36200659038,1000_T_of_dry_matter_(Net_trade)
DK,2014,2071.34912341538,1000_T_of_dry_matter_(Net_trade)
DK,2015,1954.91464223212,1000_T_of_dry_matter_(Net_trade)
DE,2009,30500.260639190896,1000_T_of_dry_matter_(Net_trade)
DE,2010,32876.2962424284,1000_T_of_dry_matter_(Net_trade)
DE,2011,33406.88791863181,1000_T_of_dry_matter_(Net_trade)
DE,2012,32314.199588486805,1000_T_of_dry_matter_(Net_trade)
DE,2013,32294.862694465803,1000_T_of_dry_matter_(Net_trade)
DE,2014,32373.821407346,1000_T_of_dry_matter_(Net_trade)
DE,2015,32240.327461306697,1000_T_of_dry_matter_(Net_trade)
EE,2009,1282.63396127439,1000_T_of_dry_matter_(Net_trade)
EE,2010,2009.166231313201,1000_T_of_dry_matter_(Net_trade)
EE,2011,1796.40343581856,1000_T_of_dry_matter_(Net_trade)
EE,2012,1842.9683638208303,1000_T_of_dry_matter_(Net_trade)
EE,2013,1944.6507957581503,1000_T_of_dry_matter_(Net_trade)
EE,2014,1976.5537854328697,1000_T_of_dry_matter_(Net_trade)
EE,2015,2287.50190563605,1000_T_of_dry_matter_(Net_trade)
IE,2009,794.539486346984,1000_T_of_dry_matter_(Net_trade)
IE,2010,830.1316705615101,1000_T_of_dry_matter_(Net_trade)
IE,2011,800.2285464668341,1000_T_of_dry_matter_(Net_trade)
IE,2012,836.2658163603828,1000_T_of_dry_matter_(Net_trade)
IE,2013,846.3265056421629,1000_T_of_dry_matter_(Net_trade)
IE,2014,893.563518630471,1000_T_of_dry_matter_(Net_trade)
IE,2015,936.7093486375209,1000_T_of_dry_matter_(Net_trade)
EL,2009,1563.175891708426,1000_T_of_dry_matter_(Net_trade)
EL,2010,1408.1111741034429,1000_T_of_dry_matter_(Net_trade)
EL,2011,1296.7391974494258,1000_T_of_dry_matter_(Net_trade)
EL,2012,773.7920918611359,1000_T_of_dry_matter_(Net_trade)
EL,2013,875.441928985713,1000_T_of_dry_matter_(Net_trade)
EL,2014,945.6608573901101,1000_T_of_dry_matter_(Net_trade)
EL,2015,957.8418293901149,1000_T_of_dry_matter_(Net_trade)
ES,2009,8042.48494876925,1000_T_of_dry_matter_(Net_trade)
ES,2010,8665.374566817261,1000_T_of_dry_matter_(Net_trade)
ES,2011,8246.88962029483,1000_T_of_dry_matter_(Net_trade)
ES,2012,7956.1048591629815,1000_T_of_dry_matter_(Net_trade)
ES,2013,8082.881318885129,1000_T_of_dry_matter_(Net_trade)
ES,2014,8833.8035609793,1000_T_of_dry_matter_(Net_trade)
ES,2015,9202.01966617333,1000_T_of_dry_matter_(Net_trade)
FR,2009,16244.9025708871,1000_T_of_dry_matter_(Net_trade)
FR,2010,17956.570447335336,1000_T_of_dry_matter_(Net_trade)
FR,2011,17981.139135397378,1000_T_of_dry_matter_(Net_trade)
FR,2012,17063.607277189607,1000_T_of_dry_matter_(Net_trade)
FR,2013,16641.734021670858,1000_T_of_dry_matter_(Net_trade)
FR,2014,16225.364434804753,1000_T_of_dry_matter_(Net_trade)
FR,2015,15902.435242245452,1000_T_of_dry_matter_(Net_trade)
HR,2009,755.844246503151,1000_T_of_dry_matter_(Net_trade)
HR,2010,750.6255983682809,1000_T_of_dry_matter_(Net_trade)
HR,2011,776.724100698759,1000_T_of_dry_matter_(Net_trade)
HR,2012,751.9664305113799,1000_T_of_dry_matter_(Net_trade)
HR,2013,1024.46619201254,1000_T_of_dry_matter_(Net_trade)
HR,2014,998.25524217555,1000_T_of_dry_matter_(Net_trade)
HR,2015,1207.91221673403,1000_T_of_dry_matter_(Net_trade)
IT,2009,10869.5143589053,1000_T_of_dry_matter_(Net_trade)
IT,2010,11864.2297703297,1000_T_of_dry_matter_(Net_trade)
IT,2011,11781.0688820214,1000_T_of_dry_matter_(Net_trade)
IT,2012,10791.3808260623,1000_T_of_dry_matter_(Net_trade)
IT,2013,10642.7634769925,1000_T_of_dry_matter_(Net_trade)
IT,2014,11008.6279439972,1000_T_of_dry_matter_(Net_trade)
IT,2015,11075.532458376,1000_T_of_dry_matter_(Net_trade)
CY,2009,90.92608730615422,1000_T_of_dry_matter_(Net_trade)
CY,2010,98.61354660951972,1000_T_of_dry_matter_(Net_trade)
CY,2011,81.5182397045088,1000_T_of_dry_matter_(Net_trade)
CY,2012,52.60486031655909,1000_T_of_dry_matter_(Net_trade)
CY,2013,42.8932520754909,1000_T_of_dry_matter_(Net_trade)
CY,2014,48.9269946511681,1000_T_of_dry_matter_(Net_trade)
CY,2015,43.6699533940908,1000_T_of_dry_matter_(Net_trade)
LV,2009,1830.0468333707665,1000_T_of_dry_matter_(Net_trade)
LV,2010,2325.10640366473,1000_T_of_dry_matter_(Net_trade)
LV,2011,2583.85467275473,1000_T_of_dry_matter_(Net_trade)
LV,2012,2467.3658327449507,1000_T_of_dry_matter_(Net_trade)
LV,2013,2551.079759479203,1000_T_of_dry_matter_(Net_trade)
LV,2014,2539.2062857066385,1000_T_of_dry_matter_(Net_trade)
LV,2015,2536.5842773946606,1000_T_of_dry_matter_(Net_trade)
LT,2009,1519.68129472134,1000_T_of_dry_matter_(Net_trade)
LT,2010,1836.1807119723799,1000_T_of_dry_matter_(Net_trade)
LT,2011,1956.26836377297,1000_T_of_dry_matter_(Net_trade)
LT,2012,1870.23605850236,1000_T_of_dry_matter_(Net_trade)
LT,2013,1806.62847273856,1000_T_of_dry_matter_(Net_trade)
LT,2014,2188.37507707311,1000_T_of_dry_matter_(Net_trade)
LT,2015,2087.77897285311,1000_T_of_dry_matter_(Net_trade)
LU,2009,256.5010302939511,1000_T_of_dry_matter_(Net_trade)
LU,2010,254.75619109157228,1000_T_of_dry_matter_(Net_trade)
LU,2011,251.9825792627104,1000_T_of_dry_matter_(Net_trade)
LU,2012,292.35085414811,1000_T_of_dry_matter_(Net_trade)
LU,2013,227.43302731152053,1000_T_of_dry_matter_(Net_trade)
LU,2014,238.55317012151986,1000_T_of_dry_matter_(Net_trade)
LU,2015,232.79849997152027,1000_T_of_dry_matter_(Net_trade)
HU,2009,550.481991621462,1000_T_of_dry_matter_(Net_trade)
HU,2010,745.3297682853733,1000_T_of_dry_matter_(Net_trade)
HU,2011,864.992703262074,1000_T_of_dry_matter_(Net_trade)
HU,2012,828.2909698344359,1000_T_of_dry_matter_(Net_trade)
HU,2013,742.9365553431389,1000_T_of_dry_matter_(Net_trade)
HU,2014,1042.6255152437761,1000_T_of_dry_matter_(Net_trade)
HU,2015,1466.967690429085,1000_T_of_dry_matter_(Net_trade)
MT,2009,25.219985509,1000_T_of_dry_matter_(Net_trade)
MT,2010,21.96347731,1000_T_of_dry_matter_(Net_trade)
MT,2011,21.1217278042,1000_T_of_dry_matter_(Net_trade)
MT,2012,19.724445572,1000_T_of_dry_matter_(Net_trade)
MT,2013,19.735859092,1000_T_of_dry_matter_(Net_trade)
MT,2014,22.759162034,1000_T_of_dry_matter_(Net_trade)
MT,2015,23.413030322,1000_T_of_dry_matter_(Net_trade)
NL,2009,2420.921704006574,1000_T_of_dry_matter_(Net_trade)
NL,2010,2698.680512294099,1000_T_of_dry_matter_(Net_trade)
NL,2011,2808.628396028669,1000_T_of_dry_matter_(Net_trade)
NL,2012,2401.45458257498,1000_T_of_dry_matter_(Net_trade)
NL,2013,2457.941718639572,1000_T_of_dry_matter_(Net_trade)
NL,2014,2600.041763633863,1000_T_of_dry_matter_(Net_trade)
NL,2015,2441.91829908877,1000_T_of_dry_matter_(Net_trade)
AT,2009,10343.1916423377,1000_T_of_dry_matter_(Net_trade)
AT,2010,11509.0708683536,1000_T_of_dry_matter_(Net_trade)
AT,2011,11761.751407178399,1000_T_of_dry_matter_(Net_trade)
AT,2012,11547.116472656,1000_T_of_dry_matter_(Net_trade)
AT,2013,11179.269108338001,1000_T_of_dry_matter_(Net_trade)
AT,2014,11165.931878297,1000_T_of_dry_matter_(Net_trade)
AT,2015,11076.1984245719,1000_T_of_dry_matter_(Net_trade)
PL,2009,11817.0156620191,1000_T_of_dry_matter_(Net_trade)
PL,2010,12539.8416189328,1000_T_of_dry_matter_(Net_trade)
PL,2011,13043.587679999502,1000_T_of_dry_matter_(Net_trade)
PL,2012,12497.3817778591,1000_T_of_dry_matter_(Net_trade)
PL,2013,13230.2651755968,1000_T_of_dry_matter_(Net_trade)
PL,2014,14143.6748453355,1000_T_of_dry_matter_(Net_trade)
PL,2015,14640.8421922346,1000_T_of_dry_matter_(Net_trade)
PT,2009,5421.994031537451,1000_T_of_dry_matter_(Net_trade)
PT,2010,5492.4805374733705,1000_T_of_dry_matter_(Net_trade)
PT,2011,5906.75143983816,1000_T_of_dry_matter_(Net_trade)
PT,2012,6193.300846219611,1000_T_of_dry_matter_(Net_trade)
PT,2013,5893.02074054956,1000_T_of_dry_matter_(Net_trade)
PT,2014,6386.956821016352,1000_T_of_dry_matter_(Net_trade)
PT,2015,6605.16110333738,1000_T_of_dry_matter_(Net_trade)
RO,2009,4132.05769225724,1000_T_of_dry_matter_(Net_trade)
RO,2010,4257.617644474911,1000_T_of_dry_matter_(Net_trade)
RO,2011,4332.43270390004,1000_T_of_dry_matter_(Net_trade)
RO,2012,5474.39043128911,1000_T_of_dry_matter_(Net_trade)
RO,2013,5844.676304695759,1000_T_of_dry_matter_(Net_trade)
RO,2014,5738.0004229528195,1000_T_of_dry_matter_(Net_trade)
RO,2015,7430.91954329556,1000_T_of_dry_matter_(Net_trade)
SI,2009,1228.156402309073,1000_T_of_dry_matter_(Net_trade)
SI,2010,1189.6266034918322,1000_T_of_dry_matter_(Net_trade)
SI,2011,1104.5392584557294,1000_T_of_dry_matter_(Net_trade)
SI,2012,1073.89170168199,1000_T_of_dry_matter_(Net_trade)
SI,2013,1119.60338971245,1000_T_of_dry_matter_(Net_trade)
