geo_code,time,value,type
EU27_2020,2017,13636197.0,agriculture_and_food_industries
EU27_2020,2017,2532476.1748650055,forestry_and_wood-based_industries
EU27_2020,2017,1335318.4464603115,other_bio-based_industries
