geo_code,time,value,type
AT,2000,15102520.898641588,m3_solid_volume_o.b.
AT,2001,15319919.017763846,m3_solid_volume_o.b.
AT,2002,16886990.595611285,m3_solid_volume_o.b.
AT,2003,19398654.64994775,m3_solid_volume_o.b.
AT,2004,18749529.780564263,m3_solid_volume_o.b.
AT,2005,18736938.349007316,m3_solid_volume_o.b.
AT,2006,21768913.270637408,m3_solid_volume_o.b.
AT,2007,24246973.17136886,m3_solid_volume_o.b.
AT,2008,24791848.053814,m3_solid_volume_o.b.
AT,2009,19032597.309299894,m3_solid_volume_o.b.
AT,2010,20285897.701149426,m3_solid_volume_o.b.
AT,2011,21272790.373563215,m3_solid_volume_o.b.
AT,2012,20506698.471786834,m3_solid_volume_o.b.
AT,2013,19788464.942528736,m3_solid_volume_o.b.
AT,2014,19447615.073145248,m3_solid_volume_o.b.
AT,2015,19968501.619644724,m3_solid_volume_o.b.
AT,2016,19073460.488505747,m3_solid_volume_o.b.
AT,2017,20080133.54231975,m3_solid_volume_o.b.
AT,2018,21835617.032392893,m3_solid_volume_o.b.
BE,2000,5131530.825496343,m3_solid_volume_o.b.
BE,2001,4796303.55276907,m3_solid_volume_o.b.
BE,2002,5120167.189132706,m3_solid_volume_o.b.
BE,2003,5421303.5527690705,m3_solid_volume_o.b.
BE,2004,5518547.544409613,m3_solid_volume_o.b.
BE,2005,5632836.990595612,m3_solid_volume_o.b.
BE,2006,5775143.67816092,m3_solid_volume_o.b.
BE,2007,5707876.17554859,m3_solid_volume_o.b.
BE,2008,5349399.164054337,m3_solid_volume_o.b.
BE,2009,5003134.7962382445,m3_solid_volume_o.b.
BE,2010,5494387.291013584,m3_solid_volume_o.b.
BE,2011,5838130.498955068,m3_solid_volume_o.b.
BE,2012,5838130.498955068,m3_solid_volume_o.b.
BE,2013,6274652.037617555,m3_solid_volume_o.b.
BE,2014,6161015.673981191,m3_solid_volume_o.b.
BE,2015,6161015.673981191,m3_solid_volume_o.b.
BE,2016,6161015.673981191,m3_solid_volume_o.b.
BE,2017,6161015.673981191,m3_solid_volume_o.b.
BE,2018,5933742.946708464,m3_solid_volume_o.b.
BG,2000,5459658.176593522,m3_solid_volume_o.b.
BG,2001,4553924.111807732,m3_solid_volume_o.b.
BG,2002,5516202.063740857,m3_solid_volume_o.b.
BG,2003,5516202.063740857,m3_solid_volume_o.b.
BG,2004,6835583.725182863,m3_solid_volume_o.b.
BG,2005,6691814.132706374,m3_solid_volume_o.b.
BG,2006,6843247.126436781,m3_solid_volume_o.b.
BG,2007,6502233.542319749,m3_solid_volume_o.b.
BG,2008,6930080.982236154,m3_solid_volume_o.b.
