geo_code,time,value,type
EU27_2020,2015,8.00292972854961,percent
EU27_2020,2016,7.2989904759207205,percent
EU27_2020,2017,6.9409641317579105,percent
EU27_2020,2018,6.72047217337545,percent
EU28,2015,7.78055621804911,percent
EU28,2016,7.14715282275041,percent
EU28,2017,6.76676020692826,percent
EU28,2018,6.49463816407932,percent
AT,2015,5.5462746,percent
AT,2016,5.163969599999991,percent
AT,2017,4.431546499999991,percent
AT,2018,3.5795162999999905,percent
BE,2015,9.53125999999999,percent
BE,2016,10.0443321999999,percent
BE,2017,10.704205900000002,percent
BE,2018,10.7799116,percent
BG,2015,14.899178099999899,percent
BG,2016,13.5612481,percent
BG,2017,12.0423528,percent
BG,2018,12.4939815,percent
HR,2015,6.470134799999999,percent
HR,2016,6.91829739999999,percent
HR,2017,7.777847,percent
HR,2018,10.0096017999999,percent
CZ,2015,5.8172945,percent
CZ,2016,5.09070059999999,percent
CZ,2017,3.8650102999999905,percent
CZ,2018,3.7234413,percent
DK,2015,5.86948029999999,percent
DK,2016,5.83107579999999,percent
DK,2017,5.442921099999991,percent
DK,2018,5.222679299999999,percent
EE,2015,9.459219699999998,percent
EE,2016,8.282202299999991,percent
EE,2017,8.2405617,percent
EE,2018,7.400919799999991,percent
FI,2015,9.27809089999999,percent
FI,2016,8.4291421,percent
FI,2017,8.32636769999999,percent
FI,2018,7.669847599999991,percent
FR,2015,6.815733299999991,percent
FR,2016,6.3169636,percent
FR,2017,6.33819439999999,percent
FR,2018,6.0081311999999905,percent
DE,2015,4.0726308,percent
DE,2016,3.7649383000000003,percent
DE,2017,3.6228461000000003,percent
DE,2018,3.5343286,percent
EL,2015,15.7652097999999,percent
EL,2016,16.4081118,percent
EL,2017,16.5831957999999,percent
EL,2018,13.268788,percent
HU,2015,11.3079052,percent
HU,2016,9.384748599999998,percent
HU,2017,8.845916099999998,percent
HU,2018,6.89554549999999,percent
IE,2015,8.947017599999999,percent
IE,2016,7.191830800000001,percent
IE,2017,6.5902131,percent
IE,2018,6.959353799999991,percent
IT,2015,8.5559569,percent
IT,2016,7.64525219999999,percent
IT,2017,7.5204587,percent
IT,2018,7.2920102,percent
LV,2015,9.886765399999991,percent
LV,2016,9.48927549999999,percent
LV,2017,9.38097789999999,percent
LV,2018,9.4711136,percent
LT,2015,15.333941099999999,percent
LT,2016,13.270111600000002,percent
LT,2017,12.255150500000001,percent
LT,2018,10.6853755999999,percent
LU,2015,4.662879900000001,percent
LU,2016,4.0230378999999905,percent
LU,2017,3.3443307,percent
LU,2018,3.2853681000000003,percent
MT,2015,5.855768399999991,percent
MT,2016,5.5868404,percent
MT,2017,5.06720699999999,percent
MT,2018,4.37307429999999,percent
NL,2015,5.7459087,percent
NL,2016,5.5347757999999905,percent
NL,2017,5.077285599999991,percent
NL,2018,5.114175399999991,percent
PL,2015,8.86974289999999,percent
PL,2016,6.2624084,percent
PL,2017,5.2522855,percent
PL,2018,4.252201599999999,percent
PT,2015,14.6874554999999,percent
PT,2016,13.2358848,percent
PT,2017,11.569458599999999,percent
PT,2018,10.5520087,percent
RO,2015,19.2518831,percent
RO,2016,16.5867813,percent
RO,2017,14.6805636999999,percent
RO,2018,14.4557035,percent
SK,2015,6.22314759999999,percent
SK,2016,5.310682899999991,percent
SK,2017,5.049468199999991,percent
SK,2018,5.0003074,percent
SI,2015,12.3429918999999,percent
SI,2016,11.8478383,percent
SI,2017,11.1961212,percent
SI,2018,10.4339011,percent
ES,2015,7.0769311,percent
ES,2016,7.538756299999999,percent
ES,2017,7.517756200000001,percent
ES,2018,8.64141229999999,percent
SE,2015,4.498764999999991,percent
SE,2016,5.33043509999999,percent
SE,2017,5.379968700000001,percent
SE,2018,5.766725599999999,percent
UK,2015,6.2897164000000005,percent
UK,2016,6.13447429999999,percent
UK,2017,5.610770899999991,percent
UK,2018,5.000802099999991,percent
