geo_code,time,value,type
AT,2000,-16.39144,CRF4
AT,2001,-19.23407,CRF4
AT,2002,-14.226870000000002,CRF4
AT,2003,-4.8342600000000004,CRF4
AT,2004,-9.15202,CRF4
AT,2005,-10.62214,CRF4
AT,2006,-5.1587,CRF4
AT,2007,-5.39786,CRF4
AT,2008,-4.15773,CRF4
AT,2009,-4.448810000000001,CRF4
AT,2010,-5.7770600000000005,CRF4
AT,2011,-6.00482,CRF4
AT,2012,-5.34752,CRF4
AT,2013,-4.39624,CRF4
AT,2014,-4.60289,CRF4
AT,2015,-4.439010000000001,CRF4
AT,2016,-4.27088,CRF4
AT,2017,-4.851859999999999,CRF4
AT,2018,-5.15267,CRF4
BE,2000,-1.75472,CRF4
BE,2001,-1.7002599999999999,CRF4
BE,2002,-1.71155,CRF4
BE,2003,-1.6683800000000002,CRF4
BE,2004,-1.58006,CRF4
BE,2005,-1.56743,CRF4
BE,2006,-1.5560999999999998,CRF4
BE,2007,-1.35095,CRF4
BE,2008,-1.09992,CRF4
BE,2009,-1.12634,CRF4
BE,2010,-0.70185,CRF4
BE,2011,-0.6174,CRF4
BE,2012,-0.71324,CRF4
BE,2013,-1.23153,CRF4
BE,2014,-1.21153,CRF4
BE,2015,-1.2623499999999999,CRF4
BE,2016,-1.02494,CRF4
BE,2017,-1.02223,CRF4
BE,2018,-1.01462,CRF4
BG,2000,-18.32196,CRF4
BG,2001,-10.17224,CRF4
BG,2002,-10.56125,CRF4
BG,2003,-10.187719999999999,CRF4
BG,2004,-10.9831,CRF4
BG,2005,-12.50449,CRF4
BG,2006,-13.92314,CRF4
BG,2007,-14.925559999999999,CRF4
BG,2008,-13.2462,CRF4
BG,2009,-13.32508,CRF4
BG,2010,-12.66004,CRF4
BG,2011,-9.778270000000001,CRF4
BG,2012,-9.19732,CRF4
BG,2013,-7.902220000000001,CRF4
BG,2014,-9.17279,CRF4
BG,2015,-8.681389999999999,CRF4
BG,2016,-8.642059999999999,CRF4
BG,2017,-8.39667,CRF4
BG,2018,-8.46061,CRF4
CY,2000,-0.03502,CRF4
CY,2001,-0.18675999999999998,CRF4
CY,2002,-0.27667,CRF4
CY,2003,-0.28499,CRF4
CY,2004,-0.28364,CRF4
CY,2005,-0.30327,CRF4
CY,2006,-0.38173,CRF4
CY,2007,-0.23987999999999998,CRF4
CY,2008,-0.41775,CRF4
CY,2009,-0.42901999999999996,CRF4
CY,2010,-0.39811,CRF4
CY,2011,-0.43467,CRF4
CY,2012,-0.42138,CRF4
CY,2013,-0.43977999999999995,CRF4
CY,2014,-0.43567,CRF4
CY,2015,-0.43189,CRF4
CY,2016,-0.04978,CRF4
CY,2017,-0.41922000000000004,CRF4
CY,2018,-0.39922,CRF4
CZ,2000,-8.04242,CRF4
CZ,2001,-8.332180000000001,CRF4
CZ,2002,-7.95623,CRF4
CZ,2003,-6.45143,CRF4
CZ,2004,-6.92479,CRF4
CZ,2005,-7.33282,CRF4
CZ,2006,-5.00213,CRF4
CZ,2007,-2.73649,CRF4
CZ,2008,-5.99139,CRF4
CZ,2009,-7.067939999999999,CRF4
CZ,2010,-6.23991,CRF4
CZ,2011,-7.27182,CRF4
CZ,2012,-7.43322,CRF4
CZ,2013,-6.7881800000000005,CRF4
CZ,2014,-6.66941,CRF4
CZ,2015,-5.81277,CRF4
CZ,2016,-4.68355,CRF4
CZ,2017,-2.31529,CRF4
CZ,2018,5.794149999999999,CRF4
DE,2000,-35.306290000000004,CRF4
DE,2001,-33.614160000000005,CRF4
DE,2002,-6.1546400000000006,CRF4
DE,2003,-7.99038,CRF4
DE,2004,-10.808459999999998,CRF4
DE,2005,-13.35257,CRF4
DE,2006,-16.81432,CRF4
DE,2007,-16.44114,CRF4
DE,2008,-20.86855,CRF4
DE,2009,-21.29911,CRF4
DE,2010,-19.66348,CRF4
DE,2011,-18.868419999999997,CRF4
DE,2012,-28.80761,CRF4
DE,2013,-27.41248,CRF4
DE,2014,-28.06372,CRF4
DE,2015,-27.58604,CRF4
DE,2016,-27.5729,CRF4
DE,2017,-26.62867,CRF4
DE,2018,-26.931729999999998,CRF4
DK,2000,5.23988,CRF4
DK,2001,5.52448,CRF4
DK,2002,6.57921,CRF4
DK,2003,6.34712,CRF4
DK,2004,6.02065,CRF4
DK,2005,5.94179,CRF4
DK,2006,6.12004,CRF4
DK,2007,3.66861,CRF4
DK,2008,-0.86265,CRF4
DK,2009,3.3091999999999997,CRF4
DK,2010,0.54463,CRF4
DK,2011,-0.9876,CRF4
DK,2012,0.68201,CRF4
DK,2013,1.9171099999999999,CRF4
DK,2014,1.58225,CRF4
DK,2015,5.15822,CRF4
DK,2016,6.1657399999999996,CRF4
DK,2017,4.4854899999999995,CRF4
DK,2018,6.59356,CRF4
EE,2000,-3.20483,CRF4
EE,2001,-3.46938,CRF4
EE,2002,-3.00102,CRF4
EE,2003,-4.9125,CRF4
EE,2004,-3.58886,CRF4
EE,2005,-0.5566599999999999,CRF4
EE,2006,-1.6332200000000001,CRF4
EE,2007,-1.66842,CRF4
EE,2008,-2.0289800000000002,CRF4
EE,2009,-2.7988000000000004,CRF4
EE,2010,-3.7395,CRF4
EE,2011,-4.09107,CRF4
EE,2012,-3.63626,CRF4
EE,2013,-3.20748,CRF4
EE,2014,-1.55803,CRF4
EE,2015,-2.21602,CRF4
EE,2016,-2.43928,CRF4
EE,2017,-1.8346300000000002,CRF4
EE,2018,-1.99018,CRF4
EL,2000,-1.94135,CRF4
EL,2001,-2.41211,CRF4
EL,2002,-2.77189,CRF4
EL,2003,-2.50441,CRF4
EL,2004,-2.4611199999999998,CRF4
EL,2005,-3.2829099999999998,CRF4
EL,2006,-3.30098,CRF4
EL,2007,-1.4634,CRF4
EL,2008,-2.95537,CRF4
EL,2009,-3.03683,CRF4
EL,2010,-3.04308,CRF4
EL,2011,-3.13125,CRF4
EL,2012,-3.0861199999999998,CRF4
EL,2013,-1.58216,CRF4
EL,2014,-0.12578,CRF4
EL,2015,-3.71919,CRF4
EL,2016,-3.4732600000000002,CRF4
EL,2017,-3.2091,CRF4
EL,2018,-2.97789,CRF4
ES,2000,-39.58964,CRF4
ES,2001,-40.65282,CRF4
ES,2002,-39.15024,CRF4
ES,2003,-38.59153,CRF4
ES,2004,-38.72482,CRF4
ES,2005,-38.106300000000005,CRF4
ES,2006,-40.1785,CRF4
ES,2007,-39.40506,CRF4
ES,2008,-37.545910000000006,CRF4
ES,2009,-35.02534,CRF4
ES,2010,-37.275580000000005,CRF4
ES,2011,-37.27247,CRF4
ES,2012,-35.32664,CRF4
ES,2013,-34.27219,CRF4
ES,2014,-36.29869,CRF4
ES,2015,-38.54205,CRF4
ES,2016,-37.906169999999996,CRF4
ES,2017,-38.93625,CRF4
ES,2018,-38.0963,CRF4
EU27_2020,2000,-309.82536,CRF4
EU27_2020,2001,-326.35361,CRF4
EU27_2020,2002,-309.25321,CRF4
EU27_2020,2003,-287.9325,CRF4
EU27_2020,2004,-317.37568,CRF4
EU27_2020,2005,-312.61963000000003,CRF4
EU27_2020,2006,-335.23503999999997,CRF4
EU27_2020,2007,-299.62352000000004,CRF4
EU27_2020,2008,-329.83951,CRF4
EU27_2020,2009,-328.95238,CRF4
EU27_2020,2010,-325.49612,CRF4
EU27_2020,2011,-319.97364,CRF4
EU27_2020,2012,-322.35518,CRF4
EU27_2020,2013,-323.8947,CRF4
EU27_2020,2014,-302.63698999999997,CRF4
EU27_2020,2015,-293.24564000000004,CRF4
EU27_2020,2016,-286.33203000000003,CRF4
EU27_2020,2017,-251.58461,CRF4
EU27_2020,2018,-262.69199,CRF4
EU28,2000,-313.97175,CRF4
EU28,2001,-331.19381,CRF4
EU28,2002,-315.01047,CRF4
EU28,2003,-293.96842,CRF4
EU28,2004,-324.23073999999997,CRF4
EU28,2005,-319.86456,CRF4
EU28,2006,-343.07640999999995,CRF4
EU28,2007,-307.96322999999995,CRF4
EU28,2008,-338.74002,CRF4
EU28,2009,-337.89155,CRF4
EU28,2010,-334.75908000000004,CRF4
EU28,2011,-329.76487,CRF4
EU28,2012,-331.92988,CRF4
EU28,2013,-333.66555,CRF4
EU28,2014,-312.30771000000004,CRF4
EU28,2015,-303.21877,CRF4
EU28,2016,-296.19176,CRF4
EU28,2017,-261.67706,CRF4
EU28,2018,-272.96437,CRF4
FI,2000,-18.89782,CRF4
FI,2001,-20.774099999999997,CRF4
FI,2002,-21.843580000000003,CRF4
FI,2003,-22.33525,CRF4
FI,2004,-23.502599999999997,CRF4
FI,2005,-24.43046,CRF4
FI,2006,-30.5381,CRF4
FI,2007,-22.55585,CRF4
FI,2008,-21.28166,CRF4
