geo_code,time,value,type
AT,1990,927000.0,GS_FOR
AT,2000,1067000.0,GS_FOR
AT,2010,1126000.0,GS_FOR
AT,2015,1146000.0,GS_FOR
AT,2016,1150000.0,GS_FOR
AT,2017,1154000.0,GS_FOR
AT,2018,1158000.0,GS_FOR
AT,2019,1162000.0,GS_FOR
AT,2020,1166000.0,GS_FOR
BE,1990,,GS_FOR
BE,2000,,GS_FOR
BE,2010,,GS_FOR
BE,2015,179500.0,GS_FOR
BE,2016,,GS_FOR
BE,2017,,GS_FOR
BE,2018,,GS_FOR
BE,2019,,GS_FOR
BE,2020,,GS_FOR
BG,1990,405890.0,GS_FOR
BG,2000,526500.0,GS_FOR
BG,2010,646500.0,GS_FOR
BG,2015,680360.0,GS_FOR
BG,2016,695220.0,GS_FOR
BG,2017,712990.0,GS_FOR
BG,2018,730860.0,GS_FOR
BG,2019,748840.0,GS_FOR
BG,2020,766920.0,GS_FOR
CZ,1990,624430.0,GS_FOR
CZ,2000,698680.0,GS_FOR
CZ,2010,754610.0,GS_FOR
CZ,2015,768150.0,GS_FOR
CZ,2016,771780.0,GS_FOR
CZ,2017,775370.0,GS_FOR
CZ,2018,782250.0,GS_FOR
CZ,2019,786470.0,GS_FOR
CZ,2020,790680.0,GS_FOR
DE,1990,2815000.0,GS_FOR
DE,2000,3381000.0,GS_FOR
DE,2010,3617000.0,GS_FOR
DE,2015,3663000.0,GS_FOR
DE,2016,3663000.0,GS_FOR
DE,2017,3663000.0,GS_FOR
DE,2018,3663000.0,GS_FOR
DE,2019,3663000.0,GS_FOR
DE,2020,3663000.0,GS_FOR
DK,1990,65860.0,GS_FOR
DK,2000,91550.0,GS_FOR
DK,2010,116930.0,GS_FOR
DK,2015,131160.0,GS_FOR
DK,2016,131680.0,GS_FOR
DK,2017,132100.0,GS_FOR
DK,2018,132300.0,GS_FOR
DK,2019,132500.0,GS_FOR
DK,2020,132690.0,GS_FOR
EE,1990,393300.0,GS_FOR
EE,2000,428660.0,GS_FOR
EE,2010,456100.0,GS_FOR
EE,2015,491780.0,GS_FOR
EE,2016,492600.0,GS_FOR
EE,2017,494150.0,GS_FOR
EE,2018,494150.0,GS_FOR
EE,2019,494150.0,GS_FOR
EE,2020,494150.0,GS_FOR
EL,1990,161790.0,GS_FOR
EL,2000,176320.0,GS_FOR
EL,2010,191830.0,GS_FOR
EL,2015,191830.0,GS_FOR
EL,2016,191830.0,GS_FOR
EL,2017,191830.0,GS_FOR
EL,2018,191830.0,GS_FOR
EL,2019,191830.0,GS_FOR
EL,2020,191830.0,GS_FOR
ES,1990,560180.0,GS_FOR
ES,2000,906050.0,GS_FOR
ES,2010,1035340.0,GS_FOR
ES,2015,1059450.0,GS_FOR
ES,2016,1103930.0,GS_FOR
ES,2017,1106890.0,GS_FOR
ES,2018,1107550.0,GS_FOR
ES,2019,1108200.0,GS_FOR
ES,2020,1108850.0,GS_FOR
EU27_2020,1990,18976120.0,GS_FOR
EU27_2020,2000,21485870.0,GS_FOR
EU27_2020,2010,24451730.0,GS_FOR
EU27_2020,2015,26582730.0,GS_FOR
EU27_2020,2016,26576740.0,GS_FOR
EU27_2020,2017,26743540.0,GS_FOR
EU27_2020,2018,26903850.0,GS_FOR
EU27_2020,2019,27066700.0,GS_FOR
EU27_2020,2020,27228790.0,GS_FOR
EU28,1990,19346120.0,GS_FOR
EU28,2000,21969870.0,GS_FOR
EU28,2010,25048730.0,GS_FOR
EU28,2015,27219730.0,GS_FOR
EU28,2016,27221740.0,GS_FOR
EU28,2017,27396540.0,GS_FOR
EU28,2018,27564850.0,GS_FOR
EU28,2019,27735700.0,GS_FOR
EU28,2020,,GS_FOR
FI,1990,1878000.0,GS_FOR
FI,2000,2078000.0,GS_FOR
FI,2010,2343070.0,GS_FOR
FI,2015,2448850.0,GS_FOR
FI,2016,2448850.0,GS_FOR
FI,2017,2448850.0,GS_FOR
FI,2018,2448850.0,GS_FOR
FI,2019,2448850.0,GS_FOR
FI,2020,2448850.0,GS_FOR
FR,1990,2077410.0,GS_FOR
FR,2000,2254280.0,GS_FOR
FR,2010,2648610.0,GS_FOR
FR,2015,2855810.0,GS_FOR
FR,2016,2895810.0,GS_FOR
FR,2017,2935820.0,GS_FOR
FR,2018,2975820.0,GS_FOR
FR,2019,3015830.0,GS_FOR
FR,2020,3055830.0,GS_FOR
HR,1990,310340.0,GS_FOR
HR,2000,360130.0,GS_FOR
HR,2010,409900.0,GS_FOR
HR,2015,414940.0,GS_FOR
HR,2016,418610.0,GS_FOR
HR,2017,421170.0,GS_FOR
HR,2018,423050.0,GS_FOR
HR,2019,425140.0,GS_FOR
HR,2020,427220.0,GS_FOR
HU,1990,290880.0,GS_FOR
HU,2000,326410.0,GS_FOR
HU,2010,359010.0,GS_FOR
HU,2015,378530.0,GS_FOR
HU,2016,381900.0,GS_FOR
HU,2017,386000.0,GS_FOR
HU,2018,389300.0,GS_FOR
HU,2019,393100.0,GS_FOR
HU,2020,397030.0,GS_FOR
IE,1990,,GS_FOR
IE,2000,,GS_FOR
IE,2010,94370.0,GS_FOR
IE,2015,113960.0,GS_FOR
IE,2016,117400.0,GS_FOR
IE,2017,120120.0,GS_FOR
IE,2018,120750.0,GS_FOR
IE,2019,121370.0,GS_FOR
IE,2020,122000.0,GS_FOR
IT,1990,846260.0,GS_FOR
IT,2000,1058710.0,GS_FOR
IT,2010,1277470.0,GS_FOR
IT,2015,1384340.0,GS_FOR
IT,2016,1392350.0,GS_FOR
IT,2017,1400360.0,GS_FOR
IT,2018,1408370.0,GS_FOR
IT,2019,1416380.0,GS_FOR
IT,2020,1424400.0,GS_FOR
LT,1990,413000.0,GS_FOR
LT,2000,449500.0,GS_FOR
LT,2010,489850.0,GS_FOR
LT,2015,537050.0,GS_FOR
LT,2016,542700.0,GS_FOR
LT,2017,546900.0,GS_FOR
LT,2018,551500.0,GS_FOR
LT,2019,555600.0,GS_FOR
LT,2020,559130.0,GS_FOR
LU,1990,20380.0,GS_FOR
LU,2000,25950.0,GS_FOR
LU,2010,31260.0,GS_FOR
LU,2015,32730.0,GS_FOR
LU,2016,33100.0,GS_FOR
LU,2017,33450.0,GS_FOR
LU,2018,33800.0,GS_FOR
LU,2019,34150.0,GS_FOR
LU,2020,34600.0,GS_FOR
LV,1990,442000.0,GS_FOR
LV,2000,537000.0,GS_FOR
LV,2010,639900.0,GS_FOR
LV,2015,656110.0,GS_FOR
