geo_code,time,value,type
AT,2008,20.588642501227465,A01
BE,2008,16.86170031231847,A01
BG,2008,56.29821446178784,A01
HR,2008,40.417495382902416,A01
CY,2008,38.24258652961175,A01
CZ,2008,28.324132765016337,A01
DK,2008,15.636716974406523,A01
EE,2008,17.693727588790196,A01
EU27_2020,2008,31.204070496477744,A01
EU28,2008,29.74767436518375,A01
FI,2008,10.966260541109687,A01
FR,2008,33.911897159591724,A01
DE,2008,21.383124074474015,A01
EL,2008,47.756837052730994,A01
HU,2008,48.55399656738953,A01
IE,2008,12.278477467932515,A01
IT,2008,36.085858682974816,A01
LV,2008,23.73904465237194,A01
LT,2008,41.694473351750034,A01
LU,2008,29.702800964810177,A01
MT,2008,47.759024991227136,A01
NL,2008,41.85063149899696,A01
PL,2008,31.062243922217686,A01
PT,2008,25.95892740069241,A01
RO,2008,63.00953371761625,A01
SK,2008,42.00344973752203,A01
SI,2008,19.390753700993994,A01
ES,2008,39.021609566632435,A01
SE,2008,15.092284859814391,A01
UK,2008,18.666601573055456,A01
AT,2009,17.971682909503027,A01
BE,2009,14.997770879179392,A01
BG,2009,48.68971111811212,A01
HR,2009,40.420344248581486,A01
CY,2009,35.83677759474147,A01
CZ,2009,23.575605653964065,A01
DK,2009,16.086588053865675,A01
EE,2009,18.18683260697518,A01
EU27_2020,2009,29.300664713027203,A01
EU28,2009,28.17261767614076,A01
FI,2009,13.065496595459337,A01
FR,2009,30.997234115533967,A01
DE,2009,18.487830857575606,A01
EL,2009,44.87091452559132,A01
HU,2009,43.87143307934949,A01
IE,2009,6.649586083837683,A01
IT,2009,35.11587648244774,A01
LV,2009,23.982983569863833,A01
LT,2009,31.27196801121669,A01
LU,2009,24.151779763175945,A01
MT,2009,48.44483296391734,A01
NL,2009,40.15492532982293,A01
PL,2009,30.20462132737171,A01
PT,2009,26.700523434954214,A01
RO,2009,62.807781354960866,A01
SK,2009,36.57129840246088,A01
SI,2009,20.72956113694743,A01
ES,2009,39.73668477516122,A01
SE,2009,12.65838327792303,A01
UK,2009,19.916654634507054,A01
AT,2010,18.434214551190284,A01
BE,2010,16.486789176670868,A01
BG,2010,45.13819832438459,A01
HR,2010,38.801781092415695,A01
CY,2010,37.93336251637604,A01
CZ,2010,21.200622977146153,A01
DK,2010,22.61601483249588,A01
EE,2010,20.18873346510022,A01
EU27_2020,2010,30.43774318411039,A01
EU28,2010,29.114236773947226,A01
FI,2010,13.16508208620945,A01
FR,2010,35.14633372626746,A01
DE,2010,21.30609475662385,A01
EL,2010,45.735174073508716,A01
HU,2010,44.24277556749276,A01
IE,2010,10.24520358896353,A01
IT,2010,33.23279754293751,A01
LV,2010,22.3777083467377,A01
LT,2010,35.807587966945256,A01
LU,2010,25.567399778444056,A01
MT,2010,47.09241709745399,A01
NL,2010,44.31734997861641,A01
PL,2010,32.798870619810195,A01
PT,2010,25.313280053950603,A01
RO,2010,56.342051615219816,A01
SK,2010,26.59450353257843,A01
SI,2010,21.15646249684336,A01
ES,2010,41.05658230335528,A01
SE,2010,15.288711314904871,A01
UK,2010,17.89930421436668,A01
AT,2011,20.583325748097593,A01
BE,2011,15.262458524364122,A01
BG,2011,51.7822580297025,A01
HR,2011,37.27614647477207,A01
CY,2011,40.54464570429355,A01
CZ,2011,28.58816039967947,A01
DK,2011,25.146521723529514,A01
EE,2011,22.679824523960768,A01
EU27_2020,2011,31.315284465735076,A01
EU28,2011,29.871956189802418,A01
FI,2011,11.543613681271161,A01
FR,2011,35.84983769440474,A01
DE,2011,23.22031578812334,A01
EL,2011,47.10380173491602,A01
HU,2011,51.373054830721564,A01
IE,2011,12.859700458592801,A01
IT,2011,34.73962363175879,A01
LV,2011,22.996626318320068,A01
LT,2011,39.54089938308593,A01
LU,2011,26.611294983011526,A01
MT,2011,48.10693893122594,A01
NL,2011,41.54479151889856,A01
PL,2011,34.294929470593225,A01
PT,2011,23.293650803211623,A01
RO,2011,61.814045312317944,A01
SK,2011,34.016262424421164,A01
SI,2011,23.88804954268817,A01
ES,2011,39.961368170353964,A01
SE,2011,16.044589276864542,A01
UK,2011,18.343689757117,A01
AT,2012,20.085097917076656,A01
BE,2012,18.24034447355942,A01
BG,2012,49.70839303530415,A01
HR,2012,34.77960468360044,A01
CY,2012,40.14215824051372,A01
CZ,2012,30.773399591268667,A01
DK,2012,29.528683451250366,A01
EE,2012,25.643653174503832,A01
EU27_2020,2012,31.565061219857345,A01
EU28,2012,30.232555583028713,A01
FI,2012,12.136791370008979,A01
FR,2012,36.18933554373221,A01
DE,2012,21.77188696553356,A01
