geo_code,time,value,type
AT,2008,178550.0,A01
BE,2008,66400.0,A01
BG,2008,716970.0,A01
HR,2008,184850.0,A01
CY,2008,16100.000000000002,A01
CZ,2008,138490.0,A01
DK,2008,66000.0,A01
EE,2008,17880.0,A01
EU27_2020,2008,11382700.0,A01
EU28,2008,11716130.0,A01
FI,2008,91800.0,A01
FR,2008,748000.0,A01
DE,2008,614000.0,A01
EL,2008,501320.0,A01
HU,2008,164230.0,A01
IE,2008,111620.0,A01
IT,2008,904800.0,A01
LV,2008,64470.0,A01
LT,2008,97260.0,A01
LU,2008,3710.0,A01
MT,2008,2500.0,A01
NL,2008,204000.0,A01
PL,2008,2128100.0,A01
PT,2008,552400.0,A01
RO,2008,2844400.0,A01
SK,2008,55580.0,A01
SI,2008,76840.0,A01
ES,2008,744100.0,A01
SE,2008,57000.0,A01
UK,2008,343290.0,A01
AT,2009,176080.0,A01
BE,2009,64700.0,A01
BG,2009,715570.0,A01
HR,2009,190700.0,A01
CY,2009,16570.0,A01
CZ,2009,136920.0,A01
DK,2009,64000.0,A01
EE,2009,16790.0,A01
EU27_2020,2009,11081480.0,A01
EU28,2009,11431780.0,A01
FI,2009,90600.0,A01
FR,2009,729000.0,A01
DE,2009,609000.0,A01
EL,2009,515650.0,A01
HU,2009,145040.0,A01
IE,2009,92530.0,A01
IT,2009,879500.0,A01
LV,2009,62960.0,A01
LT,2009,105810.0,A01
LU,2009,3650.0,A01
MT,2009,2760.0,A01
NL,2009,199000.0,A01
PL,2009,2033400.0,A01
PT,2009,543800.0,A01
RO,2009,2757800.0,A01
SK,2009,51500.0,A01
SI,2009,75440.0,A01
ES,2009,712600.0,A01
SE,2009,58000.0,A01
UK,2009,358010.0,A01
AT,2010,173880.0,A01
BE,2010,61400.0,A01
BG,2010,690870.0,A01
HR,2010,196290.0,A01
CY,2010,16270.0,A01
CZ,2010,130520.0,A01
DK,2010,63000.0,A01
EE,2010,17530.0,A01
EU27_2020,2010,10931580.0,A01
EU28,2010,11311350.0,A01
FI,2010,86300.0,A01
FR,2010,714000.0,A01
DE,2010,602000.0,A01
EL,2010,507890.0,A01
HU,2010,146090.0,A01
IE,2010,102240.0,A01
IT,2010,898200.0,A01
LV,2010,51430.0,A01
LT,2010,99670.0,A01
LU,2010,3660.0,A01
MT,2010,2810.0,A01
NL,2010,198000.0,A01
PL,2010,1934300.0,A01
PT,2010,516330.00000000006,A01
RO,2010,2770100.0,A01
SK,2010,48590.0,A01
SI,2010,73850.0,A01
ES,2010,729500.0,A01
SE,2010,61000.0,A01
UK,2010,387720.0,A01
AT,2011,170680.0,A01
BE,2011,59100.0,A01
BG,2011,669310.0,A01
HR,2011,193070.0,A01
CY,2011,16200.0,A01
CZ,2011,136620.0,A01
DK,2011,62000.0,A01
EE,2011,18190.0,A01
EU27_2020,2011,10556390.0,A01
EU28,2011,10925360.0,A01
FI,2011,85800.0,A01
FR,2011,710000.0,A01
DE,2011,604000.0,A01
EL,2011,472770.0,A01
HU,2011,151170.0,A01
IE,2011,101860.0,A01
IT,2011,874100.0,A01
LV,2011,53120.0,A01
LT,2011,96500.0,A01
LU,2011,3540.0,A01
MT,2011,2540.0,A01
NL,2011,196000.0,A01
PL,2011,1921900.0,A01
PT,2011,500760.0,A01
RO,2011,2518200.0,A01
SK,2011,48140.0,A01
