geo_code,time,value,type
27,2003,1.74257341634041,exploitation
27,2004,1.7248948881859,exploitation
27,2005,1.66041411737843,exploitation
27,2006,1.57736706975129,exploitation
27,2007,1.52534751030996,exploitation
27,2008,1.38260456398099,exploitation
27,2009,1.29554145205932,exploitation
27,2010,1.278970987194,exploitation
27,2011,1.12835719244327,exploitation
27,2012,1.09703366453519,exploitation
27,2013,1.04329162033067,exploitation
27,2014,1.14330552250932,exploitation
27,2015,1.10788693662027,exploitation
27,2016,1.06012824258618,exploitation
27,2017,1.02847369386498,exploitation
27,2018,0.987103347157289,exploitation
37,2003,2.38,exploitation
37,2004,2.35,exploitation
37,2005,2.45,exploitation
37,2006,2.45,exploitation
37,2007,2.32,exploitation
37,2008,2.44,exploitation
37,2009,2.36,exploitation
37,2010,2.46,exploitation
37,2011,2.71,exploitation
37,2012,2.57,exploitation
37,2013,2.57,exploitation
37,2014,2.43,exploitation
37,2015,2.47,exploitation
37,2016,2.34,exploitation
37,2017,2.42,exploitation
