geo_code,time,value,type
IT,2014,54319.0,A01
LV,2014,1345.7,A01
LT,2014,2832.6,A01
LU,2014,458.9,A01
MT,2014,143.3,A01
NL,2014,29950.0,A01
PL,2014,26555.7,A01
PT,2014,6417.3,A01
RO,2014,13994.3,A01
SK,2014,3446.8,A01
SI,2014,1296.4,A01
ES,2014,45622.0,A01
SE,2014,8864.3,A01
UK,2014,32730.9,A01
AT,2015,6808.5,A01
BE,2015,9297.4,A01
BG,2015,4041.8,A01
HR,2015,2281.6,A01
CY,2015,686.4,A01
CZ,2015,7382.1,A01
DK,2015,9218.6,A01
EE,2015,941.2,A01
EU27_2020,2015,398768.3000000001,A01
EU28,2015,435562.9,A01
FI,2015,4486.0,A01
FR,2015,79579.0,A01
DE,2015,48306.0,A01
EL,2015,11572.3,A01
HU,2015,9189.9,A01
IE,2015,7613.4,A01
IT,2015,55460.6,A01
LV,2015,1494.8,A01
LT,2015,2972.4,A01
LU,2015,404.5,A01
MT,2015,144.9,A01
NL,2015,29594.0,A01
PL,2015,24491.0,A01
PT,2015,6631.7,A01
RO,2015,12766.7,A01
SK,2015,3293.7,A01
SI,2015,1340.1,A01
ES,2015,50116.0,A01
SE,2015,8653.7,A01
UK,2015,36794.6,A01
AT,2016,6874.9,A01
BE,2016,9164.1,A01
BG,2016,3988.4,A01
HR,2016,2409.5,A01
CY,2016,701.6,A01
CZ,2016,7234.0,A01
DK,2016,9113.5,A01
EE,2016,752.7,A01
EU27_2020,2016,393510.4,A01
EU28,2016,425965.1,A01
FI,2016,4494.0,A01
FR,2016,75073.0,A01
DE,2016,48121.0,A01
EL,2016,11204.6,A01
HU,2016,9485.8,A01
IE,2016,7826.5,A01
IT,2016,53466.8,A01
LV,2016,1408.0,A01
LT,2016,2852.2,A01
LU,2016,406.5,A01
MT,2016,151.5,A01
NL,2016,29972.0,A01
PL,2016,24513.2,A01
PT,2016,6634.7,A01
RO,2016,12891.8,A01
SK,2016,3328.4,A01
SI,2016,1289.3,A01
ES,2016,51439.0,A01
SE,2016,8713.4,A01
UK,2016,32454.7,A01
AT,2017,7346.6,A01
BE,2017,9544.0,A01
BG,2017,4320.0,A01
HR,2017,2398.2,A01
CY,2017,735.8,A01
CZ,2017,7768.1,A01
DK,2017,10320.1,A01
EE,2017,890.1,A01
EU27_2020,2017,417124.6,A01
EU28,2017,449579.3,A01
FI,2017,4493.0,A01
FR,2017,77731.0,A01
DE,2017,53301.0,A01
EL,2017,11802.3,A01
HU,2017,9746.1,A01
IE,2017,8994.9,A01
IT,2017,53466.8,A01
LV,2017,1505.2,A01
LT,2017,3156.1,A01
LU,2017,429.2,A01
MT,2017,144.0,A01
NL,2017,31957.0,A01
PL,2017,28264.7,A01
PT,2017,7074.2,A01
RO,2017,14685.3,A01
SK,2017,3258.6,A01
SI,2017,1213.5,A01
ES,2017,53322.0,A01
SE,2017,9256.8,A01
UK,2017,32454.7,A01
AT,2008,2276.6,A02
BE,2008,262.3,A02
BG,2008,352.7,A02
HR,2008,358.6,A02
CY,2008,3.0,A02
CZ,2008,1888.3,A02
DK,2008,475.6,A02
EE,2008,546.5,A02
EU27_2020,2008,41217.3,A02
EU28,2008,42361.4,A02
FI,2008,4130.0,A02
FR,2008,4887.0,A02
DE,2008,4474.0,A02
EL,2008,77.3,A02
HU,2008,434.5,A02
IE,2008,167.6,A02
IT,2008,2065.3,A02
LV,2008,690.5,A02
LT,2008,254.6,A02
LU,2008,18.8,A02
NL,2008,223.0,A02
PL,2008,2387.7,A02
PT,2008,1005.9,A02
RO,2008,759.8,A02
SK,2008,861.0,A02
SI,2008,376.5,A02
ES,2008,1845.0,A02
SE,2008,10395.2,A02
UK,2008,1144.1,A02
AT,2009,1885.5,A02
BE,2009,343.1,A02
BG,2009,329.5,A02
HR,2009,321.3,A02
CY,2009,1.1,A02
CZ,2009,1545.6,A02
DK,2009,492.9,A02
EE,2009,295.8,A02
EU27_2020,2009,35178.29999999999,A02
EU28,2009,36329.89999999999,A02
FI,2009,3661.0,A02
FR,2009,4112.0,A02
DE,2009,4041.0,A02
EL,2009,66.8,A02
HU,2009,378.2,A02
IE,2009,186.2,A02
IT,2009,2028.2,A02
LV,2009,555.8,A02
LT,2009,169.3,A02
LU,2009,17.3,A02
NL,2009,228.0,A02
PL,2009,1881.9,A02
PT,2009,936.3,A02
RO,2009,657.0,A02
SK,2009,781.0,A02
SI,2009,337.2,A02
ES,2009,1351.0,A02
SE,2009,8575.3,A02
UK,2009,1151.6,A02
AT,2010,2242.7,A02
BE,2010,391.8,A02
BG,2010,386.2,A02
HR,2010,358.7,A02
CY,2010,24.0,A02
CZ,2010,1800.5,A02
DK,2010,483.0,A02
EE,2010,444.1,A02
EU27_2020,2010,39892.1,A02
EU28,2010,41001.9,A02
FI,2010,4062.0,A02
FR,2010,4797.0,A02
DE,2010,3655.0,A02
EL,2010,65.4,A02
HU,2010,411.6,A02
IE,2010,232.3,A02
IT,2010,1942.8,A02
LV,2010,824.2,A02
LT,2010,235.7,A02
LU,2010,19.7,A02
NL,2010,239.0,A02
PL,2010,2227.2,A02
PT,2010,1010.6,A02
RO,2010,828.0,A02
SK,2010,789.7,A02
SI,2010,323.6,A02
ES,2010,1420.0,A02
SE,2010,10677.3,A02
UK,2010,1109.8,A02
AT,2011,2580.3,A02
BE,2011,441.4,A02
BG,2011,390.6,A02
HR,2011,400.5,A02
CY,2011,23.0,A02
CZ,2011,2350.1,A02
DK,2011,539.2,A02
EE,2011,580.1,A02
EU27_2020,2011,46388.90000000001,A02
EU28,2011,47809.60000000001,A02
FI,2011,4380.0,A02
FR,2011,5413.0,A02
DE,2011,4987.0,A02
EL,2011,78.9,A02
HU,2011,456.1,A02
IE,2011,387.5,A02
IT,2011,2075.2,A02
LV,2011,874.2,A02
LT,2011,325.4,A02
LU,2011,22.4,A02
NL,2011,244.0,A02
PL,2011,2654.0,A02
PT,2011,1090.4,A02
RO,2011,1259.5,A02
SK,2011,783.3,A02
SI,2011,365.0,A02
ES,2011,1571.0,A02
SE,2011,12116.8,A02
UK,2011,1420.7,A02
AT,2012,2539.1,A02
BE,2012,425.0,A02
BG,2012,382.5,A02
HR,2012,353.2,A02
CY,2012,18.0,A02
CZ,2012,2219.9,A02
DK,2012,632.7,A02
EE,2012,548.6,A02
EU27_2020,2012,44836.3,A02
EU28,2012,46348.3,A02
FI,2012,4396.0,A02
FR,2012,4722.0,A02
DE,2012,5483.0,A02
EL,2012,83.3,A02
HU,2012,469.2,A02
IE,2012,408.6,A02
IT,2012,2061.7,A02
LV,2012,861.9,A02
LT,2012,315.0,A02
LU,2012,22.7,A02
NL,2012,260.0,A02
PL,2012,2611.7,A02
PT,2012,1118.0,A02
RO,2012,1346.7,A02
SK,2012,778.9,A02
SI,2012,371.9,A02
ES,2012,1516.0,A02
SE,2012,10890.7,A02
UK,2012,1512.0,A02
AT,2013,2547.6,A02
BE,2013,437.8,A02
BG,2013,386.1,A02
HR,2013,346.7,A02
CY,2013,16.3,A02
CZ,2013,2226.1,A02
DK,2013,680.2,A02
EE,2013,566.4,A02
EU27_2020,2013,45835.9,A02
EU28,2013,47299.49999999999,A02
FI,2013,4683.0,A02
FR,2013,5068.0,A02
DE,2013,5656.0,A02
EL,2013,96.1,A02
HU,2013,464.8,A02
IE,2013,421.6,A02
IT,2013,2279.6,A02
LV,2013,972.4,A02
LT,2013,389.4,A02
LU,2013,23.9,A02
NL,2013,273.0,A02
PL,2013,2676.8,A02
PT,2013,1206.3,A02
RO,2013,1509.0,A02
SK,2013,854.5,A02
SI,2013,394.7,A02
ES,2013,1740.0,A02
SE,2013,9919.6,A02
UK,2013,1463.6,A02
AT,2014,2475.9,A02
BE,2014,430.4,A02
BG,2014,379.7,A02
HR,2014,348.1,A02
CY,2014,14.6,A02
CZ,2014,2089.0,A02
DK,2014,674.1,A02
EE,2014,629.9,A02
EU27_2020,2014,47434.99999999999,A02
EU28,2014,49007.99999999999,A02
FI,2014,4774.0,A02
FR,2014,6336.0,A02
DE,2014,6011.0,A02
EL,2014,82.3,A02
HU,2014,457.3,A02
IE,2014,418.5,A02
IT,2014,2238.6,A02
LV,2014,1046.1,A02
LT,2014,465.9,A02
LU,2014,22.1,A02
NL,2014,260.0,A02
PL,2014,2866.7,A02
PT,2014,1213.2,A02
RO,2014,1471.7,A02
SK,2014,938.9,A02
SI,2014,384.6,A02
ES,2014,1752.0,A02
SE,2014,9654.4,A02
UK,2014,1573.0,A02
AT,2015,2466.8,A02
BE,2015,412.6,A02
BG,2015,411.2,A02
HR,2015,350.8,A02
CY,2015,16.7,A02
CZ,2015,2083.8,A02
DK,2015,656.7,A02
EE,2015,652.0,A02
EU27_2020,2015,47708.50000000001,A02
EU28,2015,49560.10000000001,A02
FI,2015,4701.0,A02
FR,2015,6534.0,A02
DE,2015,6347.0,A02
EL,2015,93.6,A02
HU,2015,493.6,A02
IE,2015,418.2,A02
IT,2015,2186.7,A02
LV,2015,938.2,A02
LT,2015,402.1,A02
LU,2015,20.7,A02
