geo_code,time,value,type
AT,2008,16.1534584150098,A01
BE,2008,35.650602409638545,A01
BG,2008,2.816575309985076,A01
HR,2008,8.64376521503922,A01
CY,2008,22.875776397515526,A01
CZ,2008,16.544154812621848,A01
DK,2008,24.74242424242424,A01
EE,2008,12.505592841163311,A01
EU27_2020,2008,13.945232677659956,A01
EU28,2008,14.537180792633743,A01
FI,2008,14.019607843137255,A01
FR,2008,36.10828877005348,A01
DE,2008,30.442996742671014,A01
EL,2008,12.020864916620125,A01
HU,2008,21.504597211228152,A01
IE,2008,13.09263572836409,A01
IT,2008,30.955238726790448,A01
LV,2008,5.739103458973164,A01
LT,2008,9.336829117828502,A01
LU,2008,29.110512129380048,A01
MT,2008,26.48,A01
NL,2008,49.70588235294117,A01
PL,2008,3.860673840515013,A01
PT,2008,4.60065170166546,A01
RO,2008,3.083462241597525,A01
SK,2008,21.899964015833035,A01
SI,2008,5.657209786569495,A01
ES,2008,32.0198897997581,A01
SE,2008,47.99298245614035,A01
UK,2008,33.7472690727956,A01
AT,2009,13.350749659245801,A01
BE,2009,32.76352395672334,A01
BG,2009,1.968081389661389,A01
HR,2009,8.04771893025695,A01
CY,2009,20.712130356065174,A01
CZ,2009,12.728600642711072,A01
DK,2009,24.4609375,A01
EE,2009,10.60750446694461,A01
EU27_2020,2009,12.477475932817635,A01
EU28,2009,13.046428465208392,A01
FI,2009,16.225165562913904,A01
FR,2009,31.73113854595336,A01
DE,2009,24.42364532019705,A01
EL,2009,11.446523804906429,A01
HU,2009,18.707942636514066,A01
IE,2009,8.39943802010159,A01
IT,2009,29.085162023877203,A01
LV,2009,4.6855146124523515,A01
LT,2009,5.323693412720915,A01
LU,2009,22.684931506849317,A01
MT,2009,27.246376811594207,A01
NL,2009,46.91959798994975,A01
PL,2009,3.426822071407495,A01
PT,2009,4.619345347554248,A01
RO,2009,2.625933715280296,A01
SK,2009,18.17864077669903,A01
SI,2009,5.5951749734888665,A01
ES,2009,31.03283749649172,A01
SE,2009,34.97931034482758,A01
UK,2009,30.376246473562194,A01
AT,2010,15.274902231423972,A01
BE,2010,43.16612377850164,A01
BG,2010,1.914542533327544,A01
HR,2010,6.971827398237301,A01
CY,2010,22.624462200368782,A01
CZ,2010,11.718510573092244,A01
DK,2010,38.91428571428571,A01
EE,2010,13.331431831146604,A01
EU27_2020,2010,14.143463250509074,A01
EU28,2010,14.586022004446864,A01
FI,2010,18.58632676709154,A01
FR,2010,40.810924369747895,A01
DE,2010,31.161129568106308,A01
EL,2010,11.195534466124556,A01
HU,2010,19.37504278184681,A01
IE,2010,13.255086071987481,A01
IT,2010,28.700400801603212,A01
LV,2010,6.719813338518375,A01
LT,2010,6.949934784789806,A01
LU,2010,23.852459016393446,A01
MT,2010,26.761565836298928,A01
NL,2010,55.37373737373736,A01
PL,2010,4.232849092695032,A01
PT,2010,4.837797532585749,A01
RO,2010,2.114364102378976,A01
SK,2010,15.420868491459146,A01
SI,2010,5.9647935003385255,A01
ES,2010,32.86634681288554,A01
SE,2010,49.2344262295082,A01
UK,2010,26.7646755390488,A01
AT,2011,18.148582142020157,A01
BE,2011,38.83925549915398,A01
BG,2011,2.575488189329309,A01
HR,2011,6.862277930284352,A01
CY,2011,23.493827160493826,A01
CZ,2011,17.576489533011273,A01
DK,2011,44.45645161290322,A01
EE,2011,17.058823529411768,A01
EU27_2020,2011,15.68843136716245,A01
EU28,2011,16.14859373054984,A01
FI,2011,16.480186480186482,A01
FR,2011,43.24084507042254,A01
DE,2011,35.88079470198675,A01
EL,2011,11.200372274044463,A01
HU,2011,25.52225970761394,A01
IE,2011,18.994698605929702,A01
IT,2011,32.194256950005716,A01
LV,2011,6.2763554216867465,A01
LT,2011,9.447668393782383,A01
LU,2011,27.17514124293785,A01
MT,2011,29.763779527559052,A01
NL,2011,50.397959183673464,A01
PL,2011,4.882303970029658,A01
PT,2011,4.336009265915808,A01
RO,2011,3.0140973711381145,A01
SK,2011,23.43788948899045,A01
SI,2011,7.223843268028345,A01
ES,2011,32.42505656108597,A01
SE,2011,50.57384615384616,A01
UK,2011,28.457915647117638,A01
AT,2012,18.94157862026103,A01
BE,2012,49.572164948453604,A01
BG,2012,2.643265565438374,A01
HR,2012,7.314903692327381,A01
CY,2012,23.278145695364238,A01
CZ,2012,18.92536675687224,A01
DK,2012,60.49344262295082,A01
EE,2012,19.488574537540806,A01
EU27_2020,2012,15.827392102098793,A01
