geo_code,time,value,type
AT,2008,2884.2,A01
BE,2008,2367.2,A01
BG,2008,2019.4,A01
HR,2008,1597.8,A01
CY,2008,368.3,A01
CZ,2008,2291.2,A01
DK,2008,1633.0,A01
EE,2008,223.6,A01
EU27_2020,2008,158734.4,A01
EU28,2008,170319.5,A01
FI,2008,1287.0,A01
FR,2008,27009.0,A01
DE,2008,18692.0,A01
EL,2008,6026.3,A01
HU,2008,3531.7,A01
IE,2008,1461.4,A01
IT,2008,28008.3,A01
LV,2008,370.0,A01
LT,2008,908.1,A01
LU,2008,108.0,A01
MT,2008,66.2,A01
NL,2008,10140.0,A01
PL,2008,8215.9,A01
PT,2008,2541.4,A01
RO,2008,8770.6,A01
SK,2008,1217.2,A01
SI,2008,434.7,A01
ES,2008,23826.0,A01
SE,2008,2735.6,A01
UK,2008,11585.1,A01
AT,2009,2350.8,A01
BE,2009,2119.8,A01
BG,2009,1408.3,A01
HR,2009,1534.7,A01
CY,2009,343.2,A01
CZ,2009,1742.8,A01
DK,2009,1565.5,A01
EE,2009,178.1,A01
EU27_2020,2009,138268.9,A01
EU28,2009,149143.9,A01
FI,2009,1470.0,A01
FR,2009,23132.0,A01
DE,2009,14874.0,A01
EL,2009,5902.4,A01
HU,2009,2713.4,A01
IE,2009,777.2,A01
IT,2009,25580.4,A01
LV,2009,295.0,A01
LT,2009,563.3,A01
LU,2009,82.8,A01
MT,2009,75.2,A01
NL,2009,9337.0,A01
PL,2009,6968.1,A01
PT,2009,2512.0,A01
RO,2009,7241.8,A01
SK,2009,936.2,A01
SI,2009,422.1,A01
ES,2009,22114.0,A01
SE,2009,2028.8,A01
UK,2009,10875.0,A01
AT,2010,2656.0,A01
BE,2010,2650.4,A01
BG,2010,1322.7,A01
HR,2010,1368.5,A01
CY,2010,368.1,A01
CZ,2010,1529.5,A01
DK,2010,2451.6,A01
EE,2010,233.7,A01
EU27_2020,2010,154610.4,A01
EU28,2010,164987.6,A01
FI,2010,1604.0,A01
FR,2010,29139.0,A01
DE,2010,18759.0,A01
EL,2010,5686.1,A01
HU,2010,2830.5,A01
IE,2010,1355.2,A01
IT,2010,25778.7,A01
LV,2010,345.6,A01
LT,2010,692.7,A01
