geo_code,time,value,type
AT,2000,8.688,EUR_KGOE
AT,2001,8.34,EUR_KGOE
AT,2002,8.429,EUR_KGOE
AT,2003,8.083,EUR_KGOE
AT,2004,8.151,EUR_KGOE
AT,2005,8.061,EUR_KGOE
AT,2006,8.265,EUR_KGOE
AT,2007,8.721,EUR_KGOE
AT,2008,8.776,EUR_KGOE
AT,2009,8.901,EUR_KGOE
AT,2010,8.489,EUR_KGOE
AT,2011,9.0,EUR_KGOE
AT,2012,9.095,EUR_KGOE
AT,2013,8.973,EUR_KGOE
AT,2014,9.374,EUR_KGOE
AT,2015,9.254,EUR_KGOE
AT,2016,9.345,EUR_KGOE
AT,2017,9.369,EUR_KGOE
AT,2018,9.827,EUR_KGOE
BE,2000,4.73,EUR_KGOE
BE,2001,4.829,EUR_KGOE
BE,2002,4.953,EUR_KGOE
BE,2003,4.767,EUR_KGOE
BE,2004,4.906,EUR_KGOE
BE,2005,5.051,EUR_KGOE
BE,2006,5.182,EUR_KGOE
BE,2007,5.376,EUR_KGOE
BE,2008,5.234,EUR_KGOE
BE,2009,5.523,EUR_KGOE
BE,2010,5.272,EUR_KGOE
BE,2011,5.746,EUR_KGOE
BE,2012,6.1,EUR_KGOE
BE,2013,5.903,EUR_KGOE
BE,2014,6.387,EUR_KGOE
BE,2015,6.47,EUR_KGOE
BE,2016,6.158,EUR_KGOE
BE,2017,6.212,EUR_KGOE
BE,2018,6.321,EUR_KGOE
BG,2000,1.315,EUR_KGOE
BG,2001,1.306,EUR_KGOE
BG,2002,1.417,EUR_KGOE
BG,2003,1.451,EUR_KGOE
BG,2004,1.587,EUR_KGOE
BG,2005,1.607,EUR_KGOE
BG,2006,1.666,EUR_KGOE
BG,2007,1.81,EUR_KGOE
BG,2008,1.943,EUR_KGOE
BG,2009,2.128,EUR_KGOE
BG,2010,2.112,EUR_KGOE
BG,2011,2.02,EUR_KGOE
BG,2012,2.117,EUR_KGOE
BG,2013,2.283,EUR_KGOE
BG,2014,2.225,EUR_KGOE
BG,2015,2.213,EUR_KGOE
BG,2016,2.347,EUR_KGOE
BG,2017,2.347,EUR_KGOE
BG,2018,2.413,EUR_KGOE
CY,2000,5.344,EUR_KGOE
CY,2001,5.503,EUR_KGOE
CY,2002,5.786,EUR_KGOE
CY,2003,5.513,EUR_KGOE
CY,2004,6.323,EUR_KGOE
CY,2005,6.004,EUR_KGOE
CY,2006,6.062,EUR_KGOE
CY,2007,6.166,EUR_KGOE
CY,2008,6.126,EUR_KGOE
CY,2009,6.21,EUR_KGOE
CY,2010,6.591,EUR_KGOE
CY,2011,6.696,EUR_KGOE
CY,2012,6.878,EUR_KGOE
CY,2013,7.205,EUR_KGOE
CY,2014,6.966,EUR_KGOE
CY,2015,7.018,EUR_KGOE
CY,2016,6.923,EUR_KGOE
CY,2017,7.03,EUR_KGOE
CY,2018,7.124,EUR_KGOE
CZ,2000,2.778,EUR_KGOE
CZ,2001,2.786,EUR_KGOE
CZ,2002,2.794,EUR_KGOE
CZ,2003,2.772,EUR_KGOE
CZ,2004,2.836,EUR_KGOE
CZ,2005,3.051,EUR_KGOE
CZ,2006,3.188,EUR_KGOE
CZ,2007,3.374,EUR_KGOE
CZ,2008,3.529,EUR_KGOE
CZ,2009,3.577,EUR_KGOE
CZ,2010,3.437,EUR_KGOE
CZ,2011,3.643,EUR_KGOE
CZ,2012,3.64,EUR_KGOE
CZ,2013,3.601,EUR_KGOE
CZ,2014,3.832,EUR_KGOE
CZ,2015,4.02,EUR_KGOE
CZ,2016,4.158,EUR_KGOE
CZ,2017,4.189,EUR_KGOE
CZ,2018,4.3,EUR_KGOE
DE,2000,6.832,EUR_KGOE
DE,2001,6.754,EUR_KGOE
DE,2002,6.89,EUR_KGOE
DE,2003,6.82,EUR_KGOE
DE,2004,6.851,EUR_KGOE
DE,2005,6.93,EUR_KGOE
DE,2006,6.981,EUR_KGOE
DE,2007,7.548,EUR_KGOE
DE,2008,7.528,EUR_KGOE
DE,2009,7.592,EUR_KGOE
DE,2010,7.52,EUR_KGOE
DE,2011,8.239,EUR_KGOE
DE,2012,8.206,EUR_KGOE
DE,2013,8.069,EUR_KGOE
DE,2014,8.617,EUR_KGOE
DE,2015,8.721,EUR_KGOE
DE,2016,8.851,EUR_KGOE
DE,2017,9.029,EUR_KGOE
DE,2018,9.404,EUR_KGOE
DK,2000,10.831,EUR_KGOE
DK,2001,10.726,EUR_KGOE
DK,2002,11.035,EUR_KGOE
DK,2003,10.492,EUR_KGOE
DK,2004,11.143,EUR_KGOE
DK,2005,11.683,EUR_KGOE
DK,2006,11.239,EUR_KGOE
DK,2007,11.552,EUR_KGOE
DK,2008,11.84,EUR_KGOE
DK,2009,12.057,EUR_KGOE
DK,2010,11.519,EUR_KGOE
DK,2011,12.533,EUR_KGOE
DK,2012,13.159,EUR_KGOE
DK,2013,13.177,EUR_KGOE
DK,2014,14.004,EUR_KGOE
DK,2015,14.314,EUR_KGOE
DK,2016,14.37,EUR_KGOE
DK,2017,14.585,EUR_KGOE
DK,2018,14.813,EUR_KGOE
EE,2000,2.193,EUR_KGOE
EE,2001,2.234,EUR_KGOE
EE,2002,2.479,EUR_KGOE
